"Price","Lot.Size","Waterfront","Age","Land.Value","New.Construct","Central.Air","Fuel.Type","Heat.Type","Sewer.Type","Living.Area","Pct.College","Bedrooms","Fireplaces","Bathrooms","Rooms","Fireplace","Beds"
155000,0.15,"No",18,15100,"No","No","Electric","Electric","Public",1128,40,2,"None",1.5,3,"No","2 or fewer"
170000,0.16,"No",18,15100,"No","No","Electric","Electric","Public",1514,40,3,"1",1.5,5,"Yes","3"
237500,0.37,"No",19,27000,"No","No","Electric","Hot Water","Public",1535,40,3,"None",2,5,"No","3"
297065,0.45,"No",1,108900,"Yes","No","Gas","Hot Air","Public",2722,40,4,"None",3,9,"No","4 or more"
342202,0.44,"No",1,108900,"Yes","Yes","Gas","Hot Air","Public",2711,40,4,"1",2.5,9,"Yes","4 or more"
345264,0.88,"No",1,108900,"Yes","Yes","Gas","Hot Air","Public",3020,40,4,"1",3,11,"Yes","4 or more"
325046,0.5,"No",1,108900,"Yes","No","Gas","Hot Air","Public",2712,40,4,"None",2.5,10,"No","4 or more"
367000,1,"No",19,21400,"No","Yes","Electric","Electric","Private",2556,64,4,"1",2.5,8,"Yes","4 or more"
159900,0.17,"No",21,15200,"No","No","Electric","Electric","Public",1184,40,3,"None",2,4,"No","3"
145000,0.16,"No",21,15700,"No","No","Gas","Hot Air","Public",912,40,2,"1",1.5,3,"Yes","2 or fewer"
272500,0.32,"No",18,27000,"No","Yes","Gas","Hot Air","Public",2212,40,4,"1",2.5,10,"Yes","4 or more"
163255,0.09,"No",25,15100,"No","Yes","Gas","Hot Air","Public",1602,40,2,"1",1.5,3,"Yes","2 or fewer"
319000,0.47,"No",1,108900,"Yes","No","Gas","Hot Air","Public",3285,40,4,"1",3,12,"Yes","4 or more"
160600,0.15,"No",20,15100,"No","No","Electric","Electric","Public",1406,40,2,"None",1.5,3,"No","2 or fewer"
246000,0.34,"No",20,27000,"No","Yes","Gas","Hot Air","Public",1472,40,3,"1",2,6,"Yes","3"
153000,0.17,"No",57,10200,"No","No","Oil","Hot Air","Public",1072,40,2,"None",1,6,"No","2 or fewer"
295000,0.48,"No",15,30000,"No","No","Gas","Hot Air","Private",2504,64,5,"1",2.5,10,"Yes","4 or more"
159000,0.16,"No",18,15100,"No","No","Electric","Electric","Public",1184,40,2,"None",1.5,3,"No","2 or fewer"
148400,0.15,"No",20,15700,"No","No","Electric","Electric","Public",912,40,2,"1",1.5,5,"Yes","2 or fewer"
311000,0.54,"No",10,30000,"No","Yes","Gas","Hot Air","Public",2120,40,3,"None",2.5,7,"No","3"
314000,0.53,"No",1,108900,"Yes","No","Gas","Hot Air","Public",3344,40,4,"1",3.5,11,"Yes","4 or more"
250000,0.4,"No",25,27000,"No","Yes","Electric","Hot Air","Public",2243,40,3,"1",2.5,6,"Yes","3"
149000,0.16,"No",21,15700,"No","No","Electric","Electric","Public",908,40,2,"None",1,3,"No","2 or fewer"
307890,0.55,"No",1,108900,"Yes","No","Gas","Hot Air","Public",2714,40,4,"None",3,12,"No","4 or more"
223000,0.33,"No",18,27000,"No","No","Electric","Electric","Public",1360,40,3,"1",1.5,8,"Yes","3"
219000,0.47,"No",27,24600,"No","No","Electric","Electric","Public",1719,64,3,"1",1.5,5,"Yes","3"
178000,0.48,"No",28,24800,"No","No","Electric","Electric","Public",1404,64,3,"1",1.5,6,"Yes","3"
295925,0.56,"No",0,108900,"Yes","No","Gas","Hot Air","Public",2134,40,4,"1",2.5,9,"Yes","4 or more"
141160,0.17,"No",20,15800,"No","No","Electric","Electric","Public",912,40,2,"None",1.5,6,"No","2 or fewer"
229900,0.34,"No",9,30000,"No","Yes","Electric","Electric","Public",1423,40,3,"1",1.5,8,"Yes","3"
254900,0.33,"No",10,30000,"No","No","Gas","Hot Air","Public",2044,40,3,"None",2,5,"No","3"
126000,0.85,"No",28,3900,"No","No","Oil","Hot Air","Private",896,36,2,"None",1,4,"No","2 or fewer"
176500,0.37,"No",55,4600,"No","Yes","Oil","Hot Water","Private",1380,36,3,"1",1.5,6,"Yes","3"
161800,0.34,"No",41,3500,"No","No","Gas","Hot Air","Private",960,36,3,"None",1,7,"No","3"
112200,0.14,"No",44,2400,"No","No","Gas","Hot Air","Public",840,36,2,"None",1,4,"No","2 or fewer"
154500,0.54,"No",35,5700,"No","No","Gas","Hot Water","Private",1820,36,4,"None",1.5,8,"No","4 or more"
300000,0.92,"No",19,5000,"No","Yes","Oil","Hot Air","Private",2144,36,3,"1",2.5,8,"Yes","3"
206000,0.1,"No",17,5100,"No","No","Gas","Hot Air","Private",1610,36,3,"None",2,8,"No","3"
257000,0.75,"No",6,1700,"No","No","Gas","Hot Air","Private",1752,36,3,"None",2.5,7,"No","3"
182000,0.38,"No",36,3300,"No","No","Gas","Hot Water","Private",1729,36,4,"1",1.5,8,"Yes","4 or more"
161000,0.59,"No",37,4400,"No","No","Gas","Hot Air","Private",1056,36,3,"None",1,6,"No","3"
176000,0.42,"No",21,12250,"No","No","Electric","Electric","Public",1292,64,3,"None",1.5,6,"No","3"
177160,0.41,"No",35,7200,"No","No","Oil","Hot Air","Public",832,64,3,"None",1,8,"No","3"
355063,0.36,"No",0,13000,"Yes","Yes","Gas","Hot Air","Private",2256,64,4,"1",2.5,8,"Yes","4 or more"
213000,0.48,"No",20,10000,"No","No","Electric","Electric","Public",1274,64,3,"1",2,4,"Yes","3"
266500,0.52,"No",18,13000,"No","No","Electric","Electric","Public",1608,64,3,"None",2.5,4,"No","3"
285000,0.36,"No",13,13000,"No","No","Gas","Hot Water","Private",1868,64,3,"1",2.5,9,"Yes","3"
178900,0.35,"No",21,36500,"No","No","Electric","Electric","Public",1554,64,3,"None",1,4,"No","3"
300000,0.56,"No",34,30800,"No","No","Gas","Hot Water","Public",3604,64,6,"1",3.5,12,"Yes","4 or more"
211000,0.49,"No",41,28600,"No","Yes","Gas","Hot Water","Public",1887,64,4,"1",2.5,8,"Yes","4 or more"
451000,2,"No",52,84000,"No","Yes","Oil","Hot Air","Public",1326,64,3,"None",1,7,"No","3"
201400,0.49,"No",30,28600,"No","No","Gas","Hot Water","Public",1876,64,3,"1",2.5,6,"Yes","3"
195900,0.4,"No",34,30000,"No","No","Gas","Hot Air","Public",1672,64,3,"1",0,5,"Yes","3"
190000,0.57,"No",35,34900,"No","Yes","Gas","Hot Air","Public",2064,64,4,"1",2.5,6,"Yes","4 or more"
150000,0.21,"No",19,19100,"No","No","Electric","Electric","Public",1138,64,2,"1",1,4,"Yes","2 or fewer"
206000,1,"No",19,36000,"No","Yes","Gas","Hot Air","Private",1814,64,3,"1",1.5,7,"Yes","3"
285000,0.32,"No",28,35000,"No","Yes","Electric","Electric","Public",2380,64,4,"1",1.5,10,"Yes","4 or more"
120000,0.2,"No",24,14000,"No","No","Electric","Electric","Public",976,64,2,"None",2,3,"No","2 or fewer"
377500,1,"No",21,116300,"No","Yes","Gas","Hot Air","Public",2886,64,4,"2 or more",2.5,9,"Yes","4 or more"
340000,0.55,"No",8,19300,"No","No","Gas","Hot Air","Public",2483,64,4,"1",2.5,10,"Yes","4 or more"
240000,0.45,"No",35,32300,"No","No","Gas","Hot Air","Public",1846,64,3,"1",1.5,6,"Yes","3"
295000,0.49,"No",17,36900,"No","Yes","Gas","Hot Air","Public",2592,64,4,"1",2.5,12,"Yes","4 or more"
215000,0.63,"No",21,39100,"No","Yes","Electric","Electric","Public",1792,64,3,"None",1.5,9,"No","3"
275000,0.47,"No",35,27800,"No","No","Gas","Hot Water","Public",2588,64,4,"1",2.5,10,"Yes","4 or more"
189000,0.81,"No",53,21600,"No","No","Gas","Hot Water","Private",1210,64,3,"None",1,7,"No","3"
156000,0.09,"No",26,17600,"No","Yes","Gas","Hot Air","Public",1290,64,2,"1",1.5,3,"Yes","2 or fewer"
410000,0.79,"No",11,86900,"No","No","Gas","Hot Air","Private",2444,75,4,"1",3,11,"Yes","4 or more"
264500,0.46,"No",34,27400,"No","No","Gas","Hot Water","Public",2376,64,4,"2 or more",2.5,9,"Yes","4 or more"
145500,0.09,"No",20,17600,"No","No","Gas","Hot Air","Public",1480,64,3,"None",1.5,4,"No","3"
116500,0.08,"No",22,17200,"No","Yes","Gas","Hot Air","Public",1375,64,2,"None",1.5,4,"No","2 or fewer"
264500,0.44,"No",40,26600,"No","No","Gas","Hot Water","Public",2676,64,4,"1",2.5,11,"Yes","4 or more"
215000,0.3,"No",32,24500,"No","No","Gas","Hot Air","Public",1778,64,3,"1",1.5,6,"Yes","3"
263000,0.6,"No",28,28800,"No","No","Gas","Hot Water","Public",2570,64,5,"1",2.5,12,"Yes","4 or more"
243000,0.57,"No",9,34900,"No","No","Gas","Hot Air","Public",1272,64,2,"None",1.5,6,"No","2 or fewer"
203000,0.29,"No",30,23900,"No","Yes","Gas","Hot Air","Public",1852,64,3,"1",1.5,6,"Yes","3"
335000,0.61,"No",10,34700,"No","Yes","Gas","Hot Air","Private",2298,64,4,"1",2.5,9,"Yes","4 or more"
385000,0.5,"No",7,17500,"No","Yes","Gas","Hot Air","Public",2259,64,4,"1",2.5,9,"Yes","4 or more"
210000,0.59,"No",38,31700,"No","No","Gas","Hot Water","Public",2426,64,4,"1",2.5,7,"Yes","4 or more"
154000,0.14,"No",20,18400,"No","No","Gas","Hot Water","Public",1480,64,3,"1",1.5,5,"Yes","3"
155000,0.17,"No",20,18700,"No","Yes","Gas","Hot Air","Public",1244,64,2,"None",2,6,"No","2 or fewer"
165000,0.17,"No",22,18700,"No","No","Gas","Hot Air","Public",1479,64,3,"None",1.5,4,"No","3"
300000,0.7,"No",15,40000,"No","No","Gas","Hot Air","Public",2358,64,4,"None",2.5,7,"No","4 or more"
240000,0.46,"No",33,32700,"No","Yes","Gas","Hot Air","Public",1453,64,4,"1",2,9,"Yes","4 or more"
182000,0.35,"No",40,27800,"No","Yes","Gas","Hot Air","Public",2080,64,4,"1",1.5,10,"Yes","4 or more"
194000,6.15,"No",64,73500,"No","No","Oil","Hot Water","Private",1960,64,3,"1",1.5,9,"Yes","3"
410000,0.44,"No",3,13200,"No","Yes","Gas","Hot Air","Public",2600,64,4,"1",2.5,10,"Yes","4 or more"
280000,0.85,"No",18,40800,"No","Yes","Gas","Hot Air","Public",1897,64,4,"1",2.5,7,"Yes","4 or more"
235000,0.47,"No",37,27800,"No","No","Gas","Hot Water","Public",1872,64,4,"1",2.5,9,"Yes","4 or more"
185000,0.06,"No",27,16400,"No","Yes","Gas","Hot Air","Public",1260,64,2,"1",1.5,6,"Yes","2 or fewer"
167000,0.21,"No",21,14700,"No","Yes","Gas","Hot Air","Public",1228,64,3,"1",1.5,5,"Yes","3"
206500,0.5,"No",35,34500,"No","Yes","Gas","Hot Air","Public",1956,64,4,"None",2,7,"No","4 or more"
165000,0.05,"No",19,16000,"No","Yes","Gas","Hot Air","Public",1480,64,3,"None",2.5,6,"No","3"
230000,0.35,"No",42,27800,"No","Yes","Gas","Hot Air","Private",1793,64,4,"1",1.5,9,"Yes","4 or more"
235000,0.73,"No",34,35700,"No","No","Gas","Hot Air","Public",2078,64,4,"1",1.5,6,"Yes","4 or more"
200500,0.69,"No",26,27900,"No","Yes","Gas","Hot Air","Private",1666,64,3,"1",1.5,4,"Yes","3"
310000,0.46,"No",21,27400,"No","No","Gas","Hot Water","Public",2378,64,3,"1",2.5,9,"Yes","3"
169900,0.06,"No",27,16400,"No","Yes","Gas","Hot Air","Public",1452,64,3,"1",1.5,5,"Yes","3"
210500,0.28,"No",22,32000,"No","No","Electric","Electric","Public",1792,64,3,"1",1.5,5,"Yes","3"
305000,0.92,"No",16,35900,"No","No","Oil","Hot Water","Private",2290,75,4,"1",2,7,"Yes","4 or more"
508000,0.17,"No",1,116700,"No","No","Gas","Hot Air","Public",3511,64,4,"1",2.5,12,"Yes","4 or more"
220000,0.41,"No",39,30500,"No","No","Gas","Hot Air","Public",1922,64,4,"None",1.5,9,"No","4 or more"
256000,0.5,"No",20,29000,"No","No","Gas","Hot Water","Public",2263,64,4,"1",2.5,11,"Yes","4 or more"
196900,0.41,"No",35,30500,"No","Yes","Gas","Hot Air","Public",1672,64,4,"None",1.5,6,"No","4 or more"
233000,0.26,"No",30,21900,"No","Yes","Gas","Hot Air","Public",1902,64,3,"1",1.5,5,"Yes","3"
140000,0.06,"No",20,16400,"No","Yes","Gas","Hot Air","Public",1479,64,2,"1",1.5,7,"Yes","2 or fewer"
162900,0.12,"No",20,18200,"No","No","Electric","Electric","Public",1314,64,2,"1",1.5,5,"Yes","2 or fewer"
178000,0.17,"No",18,18700,"No","Yes","Electric","Electric","Public",1302,64,2,"None",1.5,4,"No","2 or fewer"
265000,0.67,"No",40,34100,"No","No","Gas","Hot Water","Public",2310,64,5,"1",2.5,10,"Yes","4 or more"
454900,0.66,"No",9,75800,"No","No","Gas","Hot Air","Public",2880,64,4,"1",2.5,11,"Yes","4 or more"
215000,5.65,"No",53,69400,"No","Yes","Oil","Hot Air","Public",1948,64,2,"1",1.5,5,"Yes","2 or fewer"
248000,0.67,"No",16,39600,"No","Yes","Gas","Hot Air","Public",1613,64,3,"1",1.5,8,"Yes","3"
395000,0.7,"No",16,35000,"No","Yes","Gas","Hot Water","Public",2803,64,4,"1",3,10,"Yes","4 or more"
171500,0.07,"No",20,16800,"No","Yes","Electric","Electric","Public",1479,64,3,"1",1.5,4,"Yes","3"
268000,0.48,"No",27,62000,"No","Yes","Gas","Hot Air","Public",2147,64,4,"1",2.5,10,"Yes","4 or more"
166500,0.06,"No",20,16400,"No","Yes","Electric","Electric","Public",1314,64,2,"1",1.5,4,"Yes","2 or fewer"
355000,0.43,"No",7,39000,"No","Yes","Gas","Hot Air","Public",2330,64,4,"1",2.5,7,"Yes","4 or more"
165000,0.93,"No",13,38300,"No","No","Gas","Hot Air","Private",1352,64,3,"None",1,8,"No","3"
300000,0.08,"No",34,37300,"No","No","Gas","Hot Water","Public",2276,64,5,"1",2.5,10,"Yes","4 or more"
350000,0.5,"No",18,63500,"No","Yes","Gas","Hot Air","Public",2162,64,4,"1",2.5,9,"Yes","4 or more"
279900,0.49,"No",19,62800,"No","Yes","Gas","Hot Air","Public",2091,64,4,"1",2.5,8,"Yes","4 or more"
265000,0.65,"No",37,33500,"No","No","Gas","Hot Water","Public",2564,64,4,"1",2.5,8,"Yes","4 or more"
267000,0.31,"No",33,25100,"No","No","Gas","Hot Air","Public",2050,64,4,"None",1.5,9,"No","4 or more"
235000,0.76,"No",38,35300,"No","No","Gas","Hot Water","Public",1768,64,3,"None",2,5,"No","3"
299900,0.46,"No",18,60500,"No","Yes","Gas","Hot Air","Public",2497,64,3,"1",2.5,9,"Yes","3"
167000,0.07,"No",26,16800,"No","Yes","Gas","Hot Air","Public",1290,64,2,"1",1.5,7,"Yes","2 or fewer"
168000,0.4,"No",149,28000,"No","No","Oil","Hot Air","Private",1776,64,3,"None",2,8,"No","3"
150000,0.07,"No",21,16800,"No","No","Electric","Electric","Public",1480,64,3,"None",1.5,6,"No","3"
255000,0.41,"No",21,25400,"No","Yes","Gas","Hot Air","Public",1910,64,4,"None",2.5,6,"No","4 or more"
455000,4.2,"No",29,70500,"No","Yes","Electric","Electric","Private",2828,64,3,"1",2.5,10,"Yes","3"
351100,0.46,"No",3,16100,"No","No","Gas","Hot Air","Public",2535,64,4,"1",2.5,10,"Yes","4 or more"
315000,0.46,"No",36,27400,"No","No","Gas","Hot Water","Public",2576,64,4,"1",2.5,12,"Yes","4 or more"
220000,0.4,"No",21,28000,"No","No","Gas","Hot Air","Public",1500,64,3,"None",1.5,7,"No","3"
159000,0.14,"No",20,18400,"No","No","Electric","Electric","Public",1480,64,3,"None",1.5,8,"No","3"
341000,0.57,"No",16,68800,"No","Yes","Gas","Hot Air","Public",2250,64,3,"1",2.5,8,"Yes","3"
276000,0.47,"No",19,36600,"No","Yes","Gas","Hot Air","Public",1831,64,3,"1",2,5,"Yes","3"
309000,0.49,"No",19,62800,"No","Yes","Gas","Hot Air","Public",2214,64,4,"1",2.5,10,"Yes","4 or more"
217021,0.46,"No",31,32700,"No","No","Gas","Hot Water","Private",1846,64,3,"None",1.5,7,"No","3"
188500,0.05,"No",19,16000,"No","Yes","Gas","Hot Air","Public",1302,64,2,"None",1.5,6,"No","2 or fewer"
320000,0.55,"No",33,50300,"No","Yes","Gas","Hot Air","Public",2212,64,4,"1",2.5,9,"Yes","4 or more"
247000,0.34,"No",40,39000,"No","No","Gas","Hot Air","Public",1783,64,4,"1",2.5,10,"Yes","4 or more"
166000,0.1,"No",21,18000,"No","No","Electric","Electric","Public",1480,64,2,"1",1.5,7,"Yes","2 or fewer"
236000,0.15,"No",37,38800,"No","No","Oil","Hot Water","Private",1794,64,3,"None",2,6,"No","3"
233900,0.3,"No",32,24500,"No","Yes","Gas","Hot Air","Public",1918,64,4,"1",1.5,6,"Yes","4 or more"
162740,0.07,"No",21,16800,"No","No","Gas","Hot Air","Public",1480,64,3,"1",1.5,8,"Yes","3"
225000,0.45,"No",35,32300,"No","No","Gas","Hot Air","Public",1756,64,4,"1",1.5,7,"Yes","4 or more"
360000,0.91,"No",17,77200,"No","Yes","Gas","Hot Water","Public",2499,64,4,"1",3,7,"Yes","4 or more"
281520,0.56,"No",34,30800,"No","Yes","Gas","Hot Water","Public",2310,64,5,"1",3,8,"Yes","4 or more"
365000,0.56,"No",0,37900,"No","No","Gas","Hot Air","Public",2950,64,4,"1",2.5,12,"Yes","4 or more"
315000,0.6,"No",20,71000,"No","Yes","Gas","Hot Air","Public",2702,64,4,"2 or more",2.5,10,"Yes","4 or more"
297900,0.3,"No",15,34000,"No","Yes","Gas","Hot Air","Public",2288,64,3,"1",2.5,8,"Yes","3"
270000,0.42,"No",35,30900,"No","Yes","Gas","Hot Air","Public",1838,64,4,"None",1.5,7,"No","4 or more"
260000,0.42,"No",27,25800,"No","No","Gas","Hot Water","Public",2310,64,4,"1",2.5,10,"Yes","4 or more"
72000,0.33,"No",85,24600,"No","No","Electric","Electric","Private",1152,52,3,"None",1,6,"No","3"
229500,0.34,"No",22,22600,"No","No","Gas","Hot Air","Public",1577,64,3,"None",2,8,"No","3"
275000,0.54,"No",19,30200,"No","No","Gas","Hot Water","Public",2175,64,4,"1",2.5,10,"Yes","4 or more"
155000,0.29,"No",23,19500,"No","No","Gas","Hot Air","Public",1375,64,2,"None",1.5,4,"No","2 or fewer"
225570,0.37,"No",27,23800,"No","No","Gas","Hot Water","Public",1616,64,3,"1",3,8,"Yes","3"
224000,0.54,"No",38,34700,"No","No","Gas","Hot Air","Public",1954,64,4,"1",2,10,"Yes","4 or more"
290000,0.61,"No",34,32300,"No","No","Gas","Hot Water","Public",2728,64,4,"1",2.5,10,"Yes","4 or more"
262000,0.64,"No",35,33200,"No","No","Gas","Hot Water","Public",2553,64,4,"1",2.5,9,"Yes","4 or more"
319900,0.34,"No",3,11900,"No","No","Gas","Hot Air","Public",1963,64,4,"1",2.5,8,"Yes","4 or more"
265000,0.45,"No",43,27000,"No","No","Gas","Hot Water","Public",2564,64,4,"1",2.5,11,"Yes","4 or more"
255000,0.33,"No",19,35500,"No","Yes","Gas","Electric","Public",1792,64,3,"1",1.5,7,"Yes","3"
217300,0.35,"No",40,27800,"No","No","Gas","Hot Water","Public",1663,64,3,"1",1,8,"Yes","3"
291000,0.49,"No",6,17200,"No","Yes","Gas","Hot Air","Public",2070,64,4,"1",2.5,6,"Yes","4 or more"
319000,0.46,"No",26,48000,"No","Yes","Oil","Hot Air","Public",2588,64,4,"1",2.5,12,"Yes","4 or more"
271500,0.54,"No",35,30200,"No","No","Gas","Hot Water","Public",2276,64,5,"1",2.5,9,"Yes","4 or more"
224900,0.48,"No",45,28200,"No","No","Gas","Hot Air","Public",1732,64,4,"None",2,7,"No","4 or more"
260000,0.63,"No",39,32900,"No","No","Gas","Hot Water","Public",2310,64,5,"1",2.5,9,"Yes","4 or more"
199900,0.63,"No",38,22100,"No","Yes","Gas","Hot Water","Private",1742,52,4,"1",1,10,"Yes","4 or more"
252659,0.41,"No",36,25400,"No","No","Gas","Hot Water","Public",2802,64,4,"1",2.5,8,"Yes","4 or more"
312500,0.46,"No",16,36400,"No","Yes","Gas","Hot Air","Public",1902,64,4,"1",2.5,6,"Yes","4 or more"
290000,0.46,"No",22,48000,"No","Yes","Gas","Hot Air","Public",2030,64,4,"1",2.5,10,"Yes","4 or more"
155000,0.57,"No",59,29900,"No","No","Gas","Hot Air","Public",1498,75,2,"1",1,7,"Yes","2 or fewer"
355000,0.55,"No",20,67300,"No","Yes","Gas","Hot Air","Public",2116,64,3,"1",2.5,10,"Yes","3"
190000,0.83,"No",37,35700,"No","No","Gas","Hot Water","Public",2108,64,4,"1",2.5,10,"Yes","4 or more"
130000,0.06,"No",16,1600,"No","Yes","Gas","Hot Air","Public",1480,40,2,"1",2.5,4,"Yes","2 or fewer"
264000,0.21,"No",1,32000,"Yes","No","Gas","Hot Air","Public",2427,40,3,"None",2.5,9,"No","3"
193980,0.31,"No",12,10400,"No","No","Gas","Hot Air","Public",1348,40,2,"None",2,5,"No","2 or fewer"
219900,0.25,"No",13,9000,"No","No","Gas","Hot Air","Public",1391,40,3,"None",2,8,"No","3"
469900,1.4,"No",2,74800,"Yes","Yes","Gas","Hot Air","Public",3422,62,4,"1",4,12,"Yes","4 or more"
314230,0.51,"No",1,74800,"Yes","Yes","Gas","Hot Air","Public",2686,62,4,"1",3,10,"Yes","4 or more"
138900,0.15,"No",14,5400,"No","Yes","Gas","Hot Water","Public",1034,40,2,"None",1.5,3,"No","2 or fewer"
160000,0.29,"No",14,9700,"No","Yes","Gas","Hot Air","Public",1072,40,2,"None",1,7,"No","2 or fewer"
228000,0.25,"No",12,15200,"No","No","Gas","Hot Air","Public",1512,40,3,"None",2,8,"No","3"
224400,5,"No",17,24100,"No","No","Electric","Electric","Private",1008,40,2,"None",1,5,"No","2 or fewer"
132870,0.06,"No",17,1600,"No","No","Gas","Hot Water","Public",1480,40,3,"1",1.5,5,"Yes","3"
135600,0.51,"No",34,16600,"No","No","Gas","Hot Air","Private",912,40,3,"None",1,4,"No","3"
150600,0.07,"No",17,1800,"No","Yes","Gas","Hot Water","Public",1480,40,3,"1",1.5,7,"Yes","3"
335000,1.25,"No",16,11900,"No","No","Electric","Electric","Private",1558,62,3,"1",2,7,"Yes","3"
316250,0.04,"No",0,74800,"Yes","No","Gas","Hot Air","Public",2648,62,4,"1",2.5,11,"Yes","4 or more"
181280,0.39,"No",26,9800,"No","No","Gas","Hot Air","Private",2248,40,4,"None",1,10,"No","4 or more"
158000,0.73,"No",85,16400,"No","No","Oil","Hot Air","Private",1461,40,3,"None",1,6,"No","3"
221000,0.23,"No",11,7700,"No","No","Gas","Hot Air","Public",1470,40,3,"1",2.5,8,"Yes","3"
230000,0.5,"No",8,4000,"No","No","Gas","Hot Air","Public",1900,40,3,"None",1.5,6,"No","3"
299000,0.1,"No",8,13000,"No","Yes","Gas","Hot Air","Public",2054,62,4,"None",2.5,6,"No","4 or more"
148000,0.07,"No",16,1800,"No","No","Gas","Hot Air","Public",1480,40,2,"1",2.5,4,"Yes","2 or fewer"
267500,0.24,"No",14,8600,"No","No","Gas","Hot Air","Public",1822,40,3,"None",2,9,"No","3"
259000,0.01,"No",12,17900,"No","No","Gas","Hot Air","Public",1620,62,3,"1",2.5,5,"Yes","3"
321000,0.1,"No",14,21000,"No","Yes","Gas","Hot Air","Public",2120,62,4,"None",2.5,8,"No","4 or more"
409790,0.27,"No",1,74800,"Yes","No","Gas","Hot Air","Public",3009,62,5,"1",3.5,12,"Yes","4 or more"
184000,0.45,"No",35,9000,"No","No","Gas","Hot Air","Private",1791,40,4,"None",1,10,"No","4 or more"
145000,0.07,"No",16,1800,"No","Yes","Electric","Hot Air","Public",1480,40,2,"1",2.5,3,"Yes","2 or fewer"
310000,1.75,"No",14,20600,"No","No","Electric","Electric","Private",1300,40,3,"None",2,4,"No","3"
170000,0.07,"No",16,1800,"No","No","Gas","Hot Air","Public",1480,40,3,"1",1.5,5,"Yes","3"
210500,0.02,"No",15,9700,"No","No","Gas","Hot Air","Public",1876,40,3,"None",2,6,"No","3"
199900,0.24,"No",13,8000,"No","No","Gas","Hot Air","Public",1564,40,3,"None",2,5,"No","3"
150000,0.28,"No",70,9800,"No","No","Gas","Hot Water","Public",1248,40,3,"None",1.5,4,"No","3"
153000,0.11,"No",16,2900,"No","No","Gas","Hot Air","Public",1480,40,2,"None",2.5,4,"No","2 or fewer"
334000,0.55,"No",12,19300,"No","No","Gas","Hot Air","Public",2281,62,4,"1",2.5,7,"Yes","4 or more"
216900,0.4,"No",38,8000,"No","Yes","Gas","Hot Air","Private",2395,40,3,"1",1.5,6,"Yes","3"
259000,0.05,"No",15,16800,"No","No","Gas","Hot Air","Public",1915,40,4,"1",2.5,10,"Yes","4 or more"
240000,0.3,"No",12,10800,"No","No","Gas","Hot Air","Public",1400,40,3,"2 or more",1.5,4,"Yes","3"
186030,0.37,"No",38,9300,"No","Yes","Gas","Hot Air","Private",1104,40,4,"None",1,9,"No","4 or more"
203000,0.43,"No",14,13500,"No","Yes","Gas","Hot Air","Public",1796,40,3,"1",2.5,8,"Yes","3"
255000,0.13,"No",15,13700,"No","No","Gas","Hot Air","Public",1512,40,3,"None",1.5,6,"No","3"
119000,0.09,"No",95,3200,"No","No","Gas","Hot Water","Public",1646,40,3,"None",1,5,"No","3"
260800,0.5,"No",5,4000,"No","No","Gas","Hot Air","Public",1868,40,3,"1",2.5,7,"Yes","3"
169000,0.19,"No",15,6800,"No","No","Gas","Hot Air","Public",1301,40,3,"None",1.5,4,"No","3"
225000,0.95,"No",15,11200,"No","No","Electric","Electric","Private",1652,62,3,"None",2,7,"No","3"
124000,0.35,"No",33,8500,"No","No","Oil","Hot Water","Private",1056,62,3,"None",1,7,"No","3"
245000,0.51,"No",22,15100,"No","No","Gas","Hot Air","Private",2312,62,3,"None",1.5,10,"No","3"
250000,0.48,"No",15,19200,"No","Yes","Gas","Hot Air","Private",2072,62,3,"None",2.5,5,"No","3"
172000,0.46,"No",20,7800,"No","No","Electric","Electric","Private",1200,62,2,"None",1,6,"No","2 or fewer"
153500,0.48,"No",33,12000,"No","No","Oil","Hot Air","Private",1764,62,3,"1",1.5,7,"Yes","3"
165000,0.02,"No",17,20100,"No","No","Gas","Hot Air","Private",960,62,3,"None",1,4,"No","3"
159000,0.17,"No",22,15800,"No","No","Gas","Hot Air","Public",988,51,2,"None",2,4,"No","2 or fewer"
171500,0.17,"No",19,15200,"No","No","Electric","Electric","Public",1514,51,3,"None",1.5,7,"No","3"
240000,0.51,"No",13,26900,"No","Yes","Gas","Hot Air","Public",1320,61,3,"None",2,7,"No","3"
409550,0.69,"No",1,83500,"Yes","Yes","Gas","Hot Air","Private",2719,61,3,"1",2,9,"Yes","3"
302000,0.61,"No",11,41700,"No","No","Gas","Hot Air","Public",1796,61,3,"1",2.5,6,"Yes","3"
285000,0.38,"No",4,53900,"No","No","Gas","Hot Air","Public",1709,61,3,"1",2.5,5,"Yes","3"
385900,0.4,"No",1,233000,"Yes","Yes","Gas","Hot Air","Public",3008,61,4,"1",2.5,11,"Yes","4 or more"
140595,0.42,"No",71,18600,"No","No","Oil","Hot Air","Private",1350,61,3,"None",1,5,"No","3"
213000,0.47,"No",20,20000,"No","Yes","Electric","Electric","Private",1200,61,3,"None",1.5,7,"No","3"
335000,0.47,"No",3,53900,"No","Yes","Gas","Hot Air","Public",1857,61,3,"1",2.5,6,"Yes","3"
290000,0.66,"No",15,31200,"No","Yes","Gas","Hot Air","Private",2305,51,4,"1",2.5,11,"Yes","4 or more"
265000,0.49,"No",1,15000,"Yes","Yes","Gas","Hot Air","Private",2184,51,3,"1",2.5,10,"Yes","3"
